# loglike weights omch2 ombh2 h ns 10^9As b0
1.280211225973992006e-01 2.502971842940834510e-02 6.942013174927166297e-01 9.500838875135035888e-01 2.361920968761846762e+00 9.908565044989702253e-01 1.185392783620373299e-04 -2.222228148046718310e+00
1.301085981663236413e-01 2.527937885935189685e-02 6.964683701236374924e-01 9.423700543091567683e-01 2.342570541563004038e+00 9.882737632822760077e-01 8.300368762000015575e-05 -2.578587480704688684e+00
1.159946865485503992e-01 1.996990085452084868e-02 6.498221035631096543e-01 9.561401336244239602e-01 2.580554228690603580e+00 9.801369436258240420e-01 7.796576337155867672e-05 -2.641202717473707828e+00
1.282767932023555213e-01 2.595656924326209328e-02 6.958390992626753979e-01 9.566810297535403018e-01 2.357251159137176533e+00 9.970544655792795696e-01 7.309378990948404064e-05 -2.705729106882609258e+00
1.197360885670955277e-01 2.071522946702116993e-02 6.626363123329984672e-01 9.533317582264232426e-01 2.480455229514356041e+00 9.830148035133986495e-01 1.193043940970172083e-04 -2.215794355914985747e+00
1.226589595325325299e-01 2.330587564591257363e-02 6.774245017768298904e-01 9.541641175724439039e-01 2.440403595119220448e+00 9.935841015403055199e-01 6.960337693007394939e-05 -2.754659431397350033e+00
1.169772591509772863e-01 2.079876928441570794e-02 6.689400102624750710e-01 9.738879017875683441e-01 2.426290657221598313e+00 1.006225465470522495e+00 1.270399913626709244e-04 -2.152970587161195493e+00
1.266206102561570623e-01 2.454218413891791004e-02 6.979916974309270383e-01 9.604552837436177715e-01 2.329396673539878115e+00 9.999966368715260678e-01 1.079757320636259550e-04 -2.315566017910849261e+00
1.175143786722812056e-01 2.061867486638615382e-02 6.610344867804111013e-01 9.628599793691545727e-01 2.451670539011971961e+00 1.000327771470806315e+00 1.376450006783456863e-04 -2.072794604824029108e+00
1.297073852157069884e-01 2.494778994008636092e-02 7.018122671621664921e-01 9.452202278297235916e-01 2.325661011304908321e+00 9.888444985350304250e-01 7.524928201048887888e-05 -2.676666154476353920e+00
1.189489693982655194e-01 2.152539904944239524e-02 6.712415010904821955e-01 9.759454467344845785e-01 2.377154102627605070e+00 1.009895935041712267e+00 1.204822097321606915e-04 -2.205970411717189439e+00
1.181470045655906020e-01 2.129574745425256294e-02 6.665099075224590885e-01 9.655588746124870170e-01 2.438902609529519872e+00 1.003548930280870222e+00 1.346547460785243750e-04 -2.094758450514863757e+00
1.269672033156765689e-01 2.385205766407026348e-02 6.894863240055252307e-01 9.419082384237321692e-01 2.396080576036727194e+00 9.835560839624810647e-01 9.763966242760157362e-05 -2.416188728468843472e+00
1.308486371080826438e-01 2.583788243639140170e-02 7.054222502861421384e-01 9.478130923463636837e-01 2.320579810482205296e+00 9.895845940822671771e-01 1.318238737086741908e-04 -2.116005775128032784e+00
1.254754887582406608e-01 2.404423075791434911e-02 6.891249375498601504e-01 9.636517143861054180e-01 2.336637492737163591e+00 1.001542951909473178e+00 8.240355080982555611e-05 -2.585843988331739673e+00
1.264693794704401519e-01 2.345044179731670814e-02 6.924123382151359252e-01 9.525384707929328565e-01 2.318851474261831136e+00 9.975477820098336279e-01 1.240553203801017924e-04 -2.176744918455671307e+00
1.188176360214951710e-01 2.250325381804505268e-02 6.748606086303300389e-01 9.794351614404485096e-01 2.412055630666885442e+00 1.010957918727287685e+00 9.719280309319737205e-05 -2.420775850196894563e+00
1.249635480332335624e-01 2.469373434530439809e-02 6.867346932511968483e-01 9.559922651224233014e-01 2.402663563089480370e+00 9.975117723856063989e-01 7.386787557770295464e-05 -2.695194484475735841e+00
1.251183538806278639e-01 2.409817757059241894e-02 6.853897432784458177e-01 9.524915639172952808e-01 2.390650387022181356e+00 9.952824396647967919e-01 1.267540139983893072e-04 -2.155224206074768833e+00
1.141716948688673849e-01 1.910176501122685944e-02 6.525571643351770756e-01 9.717492531489495544e-01 2.500014971976931566e+00 9.958822387913167651e-01 9.647192415587245245e-05 -2.428220492047605816e+00
1.171386516452056908e-01 2.204074551821766717e-02 6.636249357143095828e-01 9.749281487663004064e-01 2.510507098359763489e+00 9.978358354725649360e-01 1.048914955797892784e-04 -2.344546076244534927e+00
1.299404429154451257e-01 2.568007028390850016e-02 7.005254621298047102e-01 9.436275802892165609e-01 2.373937069359317142e+00 9.834099598260730435e-01 1.217546258621012261e-04 -2.195464760669467275e+00
1.205541349391361927e-01 2.254415193694405198e-02 6.712093288690561543e-01 9.594233883314118305e-01 2.492186060054322638e+00 9.872649137770461714e-01 1.195501803341162707e-04 -2.213736314326814725e+00
1.215860904189244862e-01 2.301039788773047087e-02 6.768512117171000542e-01 9.639523612764813176e-01 2.460281041662310209e+00 9.897346018025262593e-01 1.271259499826995609e-04 -2.152294189506571698e+00
1.160093866430099985e-01 2.096711914084110201e-02 6.556013520428635166e-01 9.697953496450686384e-01 2.554184168304879154e+00 9.896643703838101658e-01 1.323391314279864762e-04 -2.112104711294426451e+00
1.181511495968228243e-01 2.084175138372106051e-02 6.555231513384864872e-01 9.591408013536965038e-01 2.527326481322605289e+00 9.832078490753421995e-01 8.427021188876059738e-05 -2.563444072486631864e+00
1.197498789935836361e-01 2.156677030137389012e-02 6.702407413039571660e-01 9.671875575135223668e-01 2.382606276815293356e+00 1.006744684439293325e+00 1.291733309558011536e-04 -2.136317363380102030e+00
1.257914648060058926e-01 2.451376596968117549e-02 6.908399639208204768e-01 9.659821824666844359e-01 2.316674600017529784e+00 1.007458618401492201e+00 8.659118912216424351e-05 -2.536274448516958380e+00
1.291198257243186542e-01 2.594186209714528443e-02 6.992688652215418577e-01 9.507125185194189587e-01 2.370046745055863102e+00 9.890490431071845556e-01 1.209079450993051446e-04 -2.202443044920730397e+00
1.229719852007441494e-01 2.376812830209642374e-02 6.873856225698512512e-01 9.641034260917356047e-01 2.414246798153968587e+00 9.958732219679251596e-01 1.086068422172601630e-04 -2.309738107313616950e+00
1.135052403416745431e-01 1.996401402431655092e-02 6.451682440145821706e-01 9.699824903858320635e-01 2.566344569536761711e+00 9.964317666478046398e-01 8.766341749570199507e-05 -2.523967836634822604e+00
1.130726972824300514e-01 2.053126965633958120e-02 6.493204310762608067e-01 9.833626409706538452e-01 2.520210917728952005e+00 1.010587353869980998e+00 8.016507598728886484e-05 -2.613384558144519421e+00
1.190242499850154290e-01 2.053812324971024394e-02 6.586781685164369016e-01 9.495792244706783292e-01 2.504549660737400707e+00 9.821529118677734260e-01 6.868422249275399263e-05 -2.767953001856626738e+00
1.213261170642877668e-01 2.197786317565397426e-02 6.820966185970700479e-01 9.688183168313243554e-01 2.337662032192536543e+00 1.008222142728990800e+00 1.097431856190601168e-04 -2.299329556674696740e+00
1.179840824636833735e-01 2.079450924713059992e-02 6.577853560788755605e-01 9.578601397723506272e-01 2.517970458116230326e+00 9.855008761328905020e-01 1.419428332896666969e-04 -2.042048122594922077e+00
1.163691753086902869e-01 2.009742689928350687e-02 6.580019266956286250e-01 9.745505881046401253e-01 2.431633817648147122e+00 1.004187004591288401e+00 8.105497256395794380e-05 -2.602344918564221121e+00
1.273387878641517312e-01 2.391537936436241227e-02 6.923504334153820494e-01 9.493298986953343510e-01 2.336121819393017329e+00 9.934506934836295766e-01 1.063453189050201611e-04 -2.330780991931203250e+00
1.144510326975864828e-01 2.038820782939681706e-02 6.547607920198270648e-01 9.804108830663874619e-01 2.509873756038417447e+00 1.000657017627049505e+00 7.907429125344105157e-05 -2.627084710485708019e+00
1.182490306663468022e-01 2.111763207393234365e-02 6.735669933586327929e-01 9.726771043223333413e-01 2.407743732720900809e+00 1.004561539706868789e+00 8.465379428793936645e-05 -2.558902585848401579e+00
1.272311935891854706e-01 2.554535192236744023e-02 6.998776870869416467e-01 9.589715486472911721e-01 2.327244779157409127e+00 1.005723784586325387e+00 7.874551787449764499e-05 -2.631251156464391450e+00
1.202568156698112095e-01 2.130559574368853792e-02 6.727813914968601150e-01 9.628171058412470229e-01 2.412762718903750603e+00 9.958492546605858253e-01 7.572447952637158177e-05 -2.670371032988663185e+00
1.211952229015914595e-01 2.180154962081011852e-02 6.694952266820451969e-01 9.502779940927615909e-01 2.492130196550202292e+00 9.802431590791091942e-01 1.338860788952200267e-04 -2.100483235807252047e+00
1.242691388243677697e-01 2.364761544695118817e-02 6.798974607028530626e-01 9.585143097087026609e-01 2.373981453009424314e+00 1.000104732279197384e+00 1.094447178182360759e-04 -2.302052955006619772e+00
1.179342894049689172e-01 2.185677893028652174e-02 6.695798584366029482e-01 9.833109741121289771e-01 2.386042339341950758e+00 1.016757198775602555e+00 7.439992883009315116e-05 -2.688017531417150163e+00
1.200964965594272238e-01 2.114800232409663402e-02 6.683364709497523481e-01 9.616511549150119631e-01 2.435192235948041350e+00 9.908010918674982070e-01 1.169303451049723025e-04 -2.235894100142164831e+00
1.235100611746400984e-01 2.346268738429158063e-02 6.795652739652913166e-01 9.583759862584207978e-01 2.418200621441554343e+00 9.936020606546032141e-01 1.138003155139927279e-04 -2.263027222451887699e+00
1.276696976758950886e-01 2.622683452134201565e-02 7.011835703747857362e-01 9.598755903704303538e-01 2.358287915663185519e+00 9.997513619458749945e-01 9.206731374221756076e-05 -2.474952536051679974e+00
1.320240294434626149e-01 2.629294978687745157e-02 7.106054652759659085e-01 9.496450326923701057e-01 2.257805189468800044e+00 1.000094701265357156e+00 8.112073397385799207e-05 -2.601533928867820755e+00
1.291115136002159158e-01 2.545894026026628704e-02 6.935171661348679129e-01 9.453088066294583758e-01 2.390511423955222980e+00 9.838115256025267152e-01 7.632381915710244108e-05 -2.662487449416316654e+00
1.260264117343833368e-01 2.547429251152886695e-02 6.986087677471615187e-01 9.713899555197584856e-01 2.299731122877911815e+00 1.015447570831237822e+00 9.088071193634976843e-05 -2.487924727922145252e+00
1.220792075630120765e-01 2.185382339446405656e-02 6.717646092306553962e-01 9.572583742041274046e-01 2.383648378715546023e+00 9.974129996364402562e-01 1.113837355667204084e-04 -2.284491200135603250e+00
1.179840899894000483e-01 2.242789228581548722e-02 6.643892764951248031e-01 9.729221610422358335e-01 2.489660758992122247e+00 1.002009403679931410e+00 8.274803383213468616e-05 -2.581672263032819270e+00
1.144983317698029385e-01 2.092266346668783528e-02 6.565734722766335407e-01 9.793906490812201993e-01 2.511885414511257242e+00 1.006147824730488249e+00 1.372292058556473580e-04 -2.075819953364944404e+00
1.125070144134142636e-01 1.823732719142400621e-02 6.361654958050273478e-01 9.609544025928937749e-01 2.602987588286271858e+00 9.836738272531387883e-01 8.053757104889674567e-05 -2.608748720022562750e+00
1.149898191286423677e-01 2.033772893517026351e-02 6.511302272604900798e-01 9.668663217191090231e-01 2.584043570950931290e+00 9.859978536401892146e-01 9.317588421046779873e-05 -2.462983581568353841e+00
1.296610708456534533e-01 2.562002005402745641e-02 7.008932955317150881e-01 9.508203418757290581e-01 2.291949074004345110e+00 1.002280826756175358e+00 9.358434032720255326e-05 -2.458609451380884714e+00
1.200307373021524682e-01 2.315853488800988930e-02 6.712697822739609466e-01 9.679261773790760470e-01 2.493466154249361466e+00 9.938939746264306985e-01 1.052042991820171099e-04 -2.341568350453170133e+00
1.248527025475113517e-01 2.377069153598062104e-02 6.882402661045305958e-01 9.575740789380318141e-01 2.358041052016410788e+00 1.000659653237730762e+00 9.583030869053962397e-05 -2.434893507089768594e+00
1.263451518015502595e-01 2.462503369338152337e-02 6.946904829045987828e-01 9.550127621906124853e-01 2.388129489535461225e+00 9.896819563819777565e-01 8.266990162804806468e-05 -2.582616927342400004e+00
1.168163377092699129e-01 2.190653506844924062e-02 6.610939342761620319e-01 9.758583597958613298e-01 2.501223003608405104e+00 1.002210394307910146e+00 1.047163120708539724e-04 -2.346217612736308578e+00
1.302844530120663702e-01 2.626425161074869008e-02 7.042086506133562462e-01 9.474939839131815145e-01 2.324211800061080968e+00 9.964835159999192449e-01 1.086411616496253858e-04 -2.309422160266557444e+00
1.249485647109875308e-01 2.426968646415195163e-02 6.816555544137976597e-01 9.514764343667504454e-01 2.427999966795436837e+00 9.907128920130965355e-01 8.122596533198780315e-05 -2.600237550520523300e+00
1.197284789766259183e-01 2.251402456840195798e-02 6.754638637927176115e-01 9.710660138026763200e-01 2.389667144101808027e+00 1.012170495641604440e+00 9.725053246150468927e-05 -2.420182059004834407e+00
1.187470228123435473e-01 2.213239715114341880e-02 6.743793709726393359e-01 9.762722595390667113e-01 2.401341043920944607e+00 1.009975374974073858e+00 7.501683703549327342e-05 -2.679759934523043619e+00
1.172515479832500207e-01 2.092086724755180122e-02 6.588194892089813681e-01 9.725536183309955174e-01 2.467976618124030352e+00 9.990633361583609595e-01 8.936029846223441753e-05 -2.504796021917453430e+00
1.167540923794092855e-01 2.120185743007300602e-02 6.659020755708876527e-01 9.823568010506023018e-01 2.402023836802344103e+00 1.015984152581574929e+00 1.108125259277217920e-04 -2.289632698858254045e+00
1.156642845821158755e-01 2.017043727931754418e-02 6.608842205070858400e-01 9.815165842992975564e-01 2.413987844420137030e+00 1.011229934658999241e+00 9.436153811804734134e-05 -2.450338961733959930e+00
1.199243994365074562e-01 2.216074469154375587e-02 6.688098751662889807e-01 9.615715522298912132e-01 2.435752802499512093e+00 1.001569464445924318e+00 7.474438043559214202e-05 -2.683398485345357187e+00
1.183854431147808861e-01 2.173409971610617067e-02 6.648893333169570985e-01 9.696206062753108812e-01 2.428154631484821024e+00 1.008073560751154840e+00 8.636718207865020703e-05 -2.538864750069983245e+00
1.319736628081771834e-01 2.610033089029391989e-02 7.061799086799714908e-01 9.393086712752127809e-01 2.325940734788883191e+00 9.866808323325475527e-01 9.288887356574817645e-05 -2.466068645884541333e+00
1.136802734184081259e-01 1.997365087656505916e-02 6.475380599440414553e-01 9.685824377876995905e-01 2.586198593595838258e+00 9.907754692859276346e-01 1.032482843591210191e-04 -2.360335901344432052e+00
1.191680181514507830e-01 2.201572554006858001e-02 6.711453157656364077e-01 9.776529080442548647e-01 2.405887129904240140e+00 1.006294676525477882e+00 8.098071093352925088e-05 -2.603261526980652274e+00
1.220611694369668765e-01 2.200412627152432271e-02 6.793525276165606197e-01 9.602356931204824031e-01 2.349452353111882719e+00 1.005039579123677695e+00 8.214965517384425684e-05 -2.588929869715133503e+00
1.272029179526318332e-01 2.393193341151736431e-02 6.888648593596785608e-01 9.494329611882380560e-01 2.366740376965748904e+00 9.873357783620966277e-01 7.843956537882570534e-05 -2.635144056168657212e+00
1.203435813649316177e-01 2.321003876911473945e-02 6.800293255855585084e-01 9.819050514732915458e-01 2.345993725313897826e+00 1.020837802020726937e+00 7.854616922595169561e-05 -2.633785921765164240e+00
1.204862990317697585e-01 2.208720036288761360e-02 6.765724323400342799e-01 9.637704722199942342e-01 2.395294480143689952e+00 1.003486945397090935e+00 1.223847168053091863e-04 -2.190303017090462046e+00
1.135689337394043680e-01 1.974421201864767772e-02 6.425887248993487066e-01 9.730241648983423142e-01 2.537981119481301118e+00 1.000181069809163770e+00 1.138176384155726022e-04 -2.262875012124766716e+00
1.189715562966548040e-01 2.114302361443133604e-02 6.728593692273718840e-01 9.723882455053483032e-01 2.363084381173134574e+00 1.011243767981099051e+00 1.139176027032617292e-04 -2.261997112914978736e+00
1.150776339245920266e-01 1.936037220244340648e-02 6.453963434592790982e-01 9.649619514455295421e-01 2.537477253835087598e+00 9.883057589268331444e-01 8.717484021098398806e-05 -2.529556757079282292e+00
1.204915132678684858e-01 2.137724599549716345e-02 6.626362372377870846e-01 9.512344991134970007e-01 2.506207655041348570e+00 9.791105011322464025e-01 9.560294198916272231e-05 -2.437268923141905130e+00
1.147332286430922665e-01 1.925159141569937268e-02 6.479163938198888584e-01 9.648695240217783908e-01 2.501916632177085820e+00 9.961555651179199167e-01 8.611850585139583700e-05 -2.541748193937527933e+00
1.202911151315361610e-01 2.258732973056595122e-02 6.814056588016788041e-01 9.786583222250685443e-01 2.354070090439787766e+00 1.014577974789681480e+00 7.183827221340496005e-05 -2.723055143447799420e+00
1.188186612411060161e-01 2.138247039845453390e-02 6.681026922933183121e-01 9.693009849503413378e-01 2.411361184805268287e+00 1.003768441607707729e+00 1.317052490167877404e-04 -2.116906052855760834e+00
1.308427385836593015e-01 2.668208962288116243e-02 7.093911687207733463e-01 9.526894853417327003e-01 2.304101263781424880e+00 9.979392351950369111e-01 9.004184009768594337e-05 -2.497198064394280603e+00
1.223795784100853434e-01 2.311614113108095836e-02 6.779212121356398280e-01 9.619326471013216473e-01 2.421079935627337143e+00 9.944122248671751763e-01 1.001744014508912676e-04 -2.390559835201385042e+00
1.115897723308644368e-01 1.932488333711312317e-02 6.464808278231818361e-01 9.837169312730988935e-01 2.555437363416496410e+00 1.001844844938366563e+00 1.271277999722050605e-04 -2.152279637198053486e+00
1.268612392090193719e-01 2.578403219363008952e-02 6.966602368755145935e-01 9.659179563885282871e-01 2.352523443067272346e+00 1.001720859722400991e+00 9.624591599726487975e-05 -2.430565975600549322e+00
1.284066122440337687e-01 2.517611131341402492e-02 7.005796105799428908e-01 9.511070191160966303e-01 2.367520160063585344e+00 9.872816071228940338e-01 7.844156453011189674e-05 -2.635118569976817593e+00
1.124489952674480042e-01 1.942307270862808979e-02 6.506388704007373125e-01 9.866293565701540480e-01 2.499677908691101180e+00 1.006965798889192465e+00 8.422871972599938698e-05 -2.563936564198028734e+00
1.316245089486980380e-01 2.621240179758544189e-02 7.073168845350026324e-01 9.432340943067549777e-01 2.341662209517332283e+00 9.843460903180911714e-01 8.247904120290962217e-05 -2.584928301630827985e+00
1.170213395007598245e-01 2.077439951763721676e-02 6.545706526870420650e-01 9.650623176671382364e-01 2.533898236314946484e+00 9.876174631437473206e-01 9.480088639385554552e-05 -2.445693757307549010e+00
1.239573916127609254e-01 2.276706442529553842e-02 6.757160752072141063e-01 9.535227003697973602e-01 2.402353829815910391e+00 9.900636120279959762e-01 8.596765386169433372e-05 -2.543501409054809592e+00
1.206544555715733241e-01 2.194595326480897751e-02 6.646046188882788197e-01 9.559141216234454674e-01 2.451184802393016948e+00 9.939132967989319223e-01 7.365566431783447849e-05 -2.698071468127185568e+00
1.192464708402783402e-01 2.140292636238943363e-02 6.647836838300049678e-01 9.610666490164336828e-01 2.435647764021232842e+00 1.000220363891672015e+00 1.163213277797459316e-04 -2.241116088063134448e+00
1.157288009897510656e-01 2.147954942567999875e-02 6.650205856028617024e-01 9.837525725150564337e-01 2.481084016591968755e+00 1.006613374965179553e+00 6.967275675302721932e-05 -2.753663139687386074e+00
1.222975412521114663e-01 2.334907283052632676e-02 6.809797725773029109e-01 9.690611882100104157e-01 2.351327637183227459e+00 1.012143312808073237e+00 1.355260395129906338e-04 -2.088308721286572300e+00
1.239095296560682041e-01 2.211856068149257309e-02 6.749474600651007572e-01 9.451885165922403464e-01 2.431681673453510939e+00 9.803664692855689200e-01 7.564493249340806128e-05 -2.671422064887708281e+00
1.140098329214538631e-01 2.083166134528035424e-02 6.612988193659512515e-01 9.908402498512847156e-01 2.450897914865333149e+00 1.017890770279254564e+00 9.744603247197815179e-05 -2.418173805020014555e+00
1.095829314919495728e-01 1.825700596082762209e-02 6.399539962915918867e-01 9.852641272954258955e-01 2.558776222773155862e+00 1.005933383363883493e+00 8.312143541569448602e-05 -2.577169900831626670e+00
1.238371049040299376e-01 2.265543179524423523e-02 6.845007249351561240e-01 9.614079544636296992e-01 2.307232822749939682e+00 1.007971480022439081e+00 7.357600114984488295e-05 -2.699153615442582588e+00
1.140267200530750424e-01 1.993603935660604592e-02 6.441416160516448830e-01 9.695765832149549901e-01 2.575655690873356107e+00 9.917241578393247714e-01 1.070952301148782060e-04 -2.323754076951555891e+00
1.121887483709486932e-01 1.849192669952852766e-02 6.433731484727105432e-01 9.704768485360144581e-01 2.547351709385545782e+00 9.959204504963758975e-01 1.348882015982613323e-04 -2.093026217636018149e+00
1.220756107451300698e-01 2.185254972644887911e-02 6.706416424382536379e-01 9.458031482606774620e-01 2.474936757854294456e+00 9.806159592195027308e-01 7.507733478468795450e-05 -2.678953803922005772e+00
1.216847240701033617e-01 2.346529163949393967e-02 6.812101315187162331e-01 9.769973040538834086e-01 2.361163965137327736e+00 1.011491017538897363e+00 1.291542206786648801e-04 -2.136465317224359950e+00
1.243659108349733089e-01 2.262871135155988811e-02 6.764178195485222034e-01 9.453350961439070943e-01 2.424090146562931203e+00 9.834689683765767132e-01 1.231337909427864332e-04 -2.184201021207376137e+00
1.209482575391547521e-01 2.225073941063906297e-02 6.788921885005672063e-01 9.609101751222306476e-01 2.405981412050793633e+00 1.000456716442903904e+00 8.290409989461436770e-05 -2.579787999846537616e+00
1.144710517317376330e-01 2.004840339442303179e-02 6.460237479880375222e-01 9.689800724765359474e-01 2.556968918832008164e+00 9.925067060695795806e-01 1.246154646374594062e-04 -2.172239803753829079e+00
1.233530507998075176e-01 2.393226973836986085e-02 6.834557358452006959e-01 9.666308779220951219e-01 2.398894058517468508e+00 9.997030031773315173e-01 8.015303287650474447e-05 -2.613534798325024333e+00
1.176307202272944552e-01 2.139839379143328169e-02 6.638543118080826311e-01 9.704775622651169442e-01 2.506878920746914652e+00 9.910055046527791456e-01 8.771587339367237668e-05 -2.523369637163626056e+00
1.231124631312098539e-01 2.474255280018156783e-02 6.924956905439222377e-01 9.775397272661232595e-01 2.343559871232393732e+00 1.015696050736015543e+00 1.128089478722445427e-04 -2.271776855644527693e+00
1.235048590919088363e-01 2.367286556564871663e-02 6.924960203926633362e-01 9.701949396886688781e-01 2.342059059740157601e+00 1.006126615612356501e+00 1.222258814031947094e-04 -2.191601696915471020e+00
1.157887377331295597e-01 2.113972247036643992e-02 6.587497174995355920e-01 9.807188578917485078e-01 2.456177835571515811e+00 1.010193134260784387e+00 1.152856741466907738e-04 -2.250059345626362450e+00
1.149962065184716442e-01 1.930075963307046130e-02 6.504119363458387149e-01 9.690705033151143510e-01 2.488636393807566183e+00 9.958594188555160986e-01 9.402502072225973223e-05 -2.453911591923636060e+00
1.206051542393114101e-01 2.289833911134134259e-02 6.808933740816446312e-01 9.772883375805282435e-01 2.351105670343451415e+00 1.016808874345818570e+00 7.370400367532764518e-05 -2.697415394998284643e+00
1.156587410084539413e-01 1.946679366179439319e-02 6.578964267068593275e-01 9.682956879193490574e-01 2.457102921041792953e+00 9.994646111966156710e-01 1.268880375205977894e-04 -2.154167413371201878e+00
1.192388464595179470e-01 2.137809293548766088e-02 6.755370521896453262e-01 9.678787881101794666e-01 2.392381596698866630e+00 1.005080796064659276e+00 1.071750844931495947e-04 -2.323008715821019088e+00
1.211547008373613649e-01 2.259436200819343182e-02 6.756095770525261113e-01 9.689459847426125094e-01 2.368207414709920577e+00 1.008634854046382756e+00 8.179785333573398685e-05 -2.593221516246055014e+00
1.155448403234884402e-01 1.915165618466578568e-02 6.501031935944682205e-01 9.581291784312172544e-01 2.533262359680428233e+00 9.845889800609171072e-01 8.544278250214562597e-05 -2.549625575250771714e+00
1.218498800632958068e-01 2.401029331898626301e-02 6.798566731311194156e-01 9.691639275543471044e-01 2.448606309863120778e+00 9.979216686703400452e-01 1.070258914032050742e-04 -2.324401735749579867e+00
1.136106044480279242e-01 1.882043674183159904e-02 6.378881442266490787e-01 9.603827456112867811e-01 2.593627038045429600e+00 9.840420629934935048e-01 7.192258991839429203e-05 -2.721882116054841649e+00
1.239662136852503760e-01 2.436410175830566391e-02 6.933074347407242044e-01 9.736959013908487170e-01 2.322511158315587743e+00 1.012216236217429621e+00 8.374198059283795065e-05 -2.569732104665876982e+00
1.296409570186234372e-01 2.566151986123588885e-02 7.018282642927569093e-01 9.512019005740481870e-01 2.289299631889769149e+00 1.003187049892547922e+00 8.969495997774817159e-05 -2.501057936723837027e+00
1.174274912013958672e-01 2.079408100524959488e-02 6.614668905122030873e-01 9.674070624526336371e-01 2.483093532926982761e+00 9.928659688884087231e-01 1.028712182553397433e-04 -2.363994618929349922e+00
1.212549028540222673e-01 2.221002736434282698e-02 6.673592724010526389e-01 9.587799853805790695e-01 2.457995198568635242e+00 9.895491218668367450e-01 1.034468991047294553e-04 -2.358414087750037691e+00
1.213896682566258378e-01 2.209758665685816054e-02 6.759409627512276142e-01 9.682540343797646498e-01 2.368448928832346922e+00 1.002901707507561468e+00 1.153058977007276586e-04 -2.249883939787139742e+00
1.177877512779108848e-01 2.087284607925588009e-02 6.653537389522079515e-01 9.761062351180301855e-01 2.410752097091128476e+00 1.005061285350645317e+00 7.991597168383816462e-05 -2.616496787957391934e+00
1.221952062521693694e-01 2.225999322418716411e-02 6.703746839158046811e-01 9.530538005424157300e-01 2.455354515351224620e+00 9.848309137966968496e-01 9.232511774141257494e-05 -2.472156280640301684e+00
1.261443066725422835e-01 2.425658242590881392e-02 6.957423723797268034e-01 9.600869381564276495e-01 2.305397331827324869e+00 1.007159989259411192e+00 9.028723003046167702e-05 -2.494476483408270884e+00
1.147391843533260292e-01 2.059949126647337911e-02 6.557449319459001114e-01 9.776873753750003893e-01 2.494850787686364590e+00 1.006383596606700292e+00 8.286223763878855085e-05 -2.580293075332170449e+00
1.167692017021575296e-01 2.121655611913476902e-02 6.580596067772438440e-01 9.666299438745937778e-01 2.516197679479119653e+00 9.963268001628687864e-01 1.108270428412922148e-04 -2.289501703173039360e+00
1.202630623133494892e-01 2.239448838636476369e-02 6.794178580985501537e-01 9.724635515858064405e-01 2.380728908415211897e+00 1.007380423211613030e+00 7.714076243392572368e-05 -2.651840680170922671e+00
1.215598156617935799e-01 2.283041936214567219e-02 6.709401188029087137e-01 9.594230019272702581e-01 2.487972154028925686e+00 9.850994058391536745e-01 8.127390725859472750e-05 -2.599647495559453514e+00
1.216802879768742740e-01 2.195931055672990448e-02 6.801791920808657466e-01 9.639931789373177295e-01 2.340811647553025399e+00 1.007711518245370863e+00 9.927206025219382623e-05 -2.399608352258369326e+00
1.178887129913397946e-01 2.200527043068381539e-02 6.674771553033447269e-01 9.785515615263027378e-01 2.403361213593392165e+00 1.015960498787457977e+00 1.070740491063333101e-04 -2.323951873840921500e+00
1.190690577829494196e-01 2.182855281723927038e-02 6.714929059032124226e-01 9.704315007911384905e-01 2.396623314452185127e+00 1.008832753104739410e+00 9.004529756909871146e-05 -2.497159666633526953e+00
1.234333927065283942e-01 2.331766611419001933e-02 6.912469522849898906e-01 9.719705446210009647e-01 2.302703963508253793e+00 1.013083949833687214e+00 9.350254681626109460e-05 -2.459483842070705251e+00
1.138032871689877296e-01 2.026907546358568124e-02 6.503951475196505516e-01 9.758393472760464871e-01 2.567789473151176338e+00 9.944521946467237417e-01 1.322839887715265091e-04 -2.112521475008926064e+00
1.238347239090565322e-01 2.272889531863316395e-02 6.874734309455731163e-01 9.639688336187557383e-01 2.317873188331506018e+00 1.004651772386252251e+00 1.151751692028316445e-04 -2.251018336756672955e+00
1.166580617072546650e-01 2.014203163239179639e-02 6.547980566217262988e-01 9.699319902792865600e-01 2.444802892378207915e+00 1.002166511645705693e+00 1.074903870325241554e-04 -2.320071096054986182e+00
1.276250918872711415e-01 2.445297786800950182e-02 6.890952801738861044e-01 9.465241870920684253e-01 2.377585764887387043e+00 9.880247830131645426e-01 1.164510843737055187e-04 -2.240001208458635595e+00
1.291002098718075086e-01 2.546485525144016535e-02 7.065504118924048615e-01 9.596112467394679602e-01 2.280604938497426737e+00 1.003008584403198178e+00 9.716579270111901524e-05 -2.421053794088613653e+00
1.233460452386302975e-01 2.361791649942781776e-02 6.760278050892569723e-01 9.574282739601035486e-01 2.423944808722679589e+00 9.952244117252937450e-01 1.120673249300898564e-04 -2.278372710526163747e+00
1.162241125160641264e-01 2.070359576242052774e-02 6.558693256995361542e-01 9.760423532538713420e-01 2.473646998439832601e+00 1.001990298684078518e+00 1.158460842768054526e-04 -2.245210066305068253e+00
1.147437232042977096e-01 1.958037804607500043e-02 6.506850845868130673e-01 9.686789092617584807e-01 2.478879472953569252e+00 1.003407193497361849e+00 1.121656829961927590e-04 -2.277495426014655600e+00
